Investor.Name,Portfolio.Name,Scenario,Allocation,ScenarioGeography,Sector,Technology,Asset.Type,Year,Scen.Alloc.WtTechProd,Plan.Alloc.WtTechProd,Trajectory.Alignment,Trajectory.Deviation
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Electric,Equity,2024,907.551722720494,3496.20789648592,2.85235112110814,2.85235112110814
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2024,9310.12341884681,2365.48925523,-0.745922889653486,-0.745922889653486
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,ICE,Equity,2024,66180.881868656,63816.4057011673,0.0357274805159195,-0.0357274805159195
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Coal,Coal,Equity,2024,833442.505075994,867671.011366376,-0.0410688272819253,0.0410688272819253
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2024,503067.440219331,423019.071998479,0.159120550886679,-0.159120550886679
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2024,519047.671828431,478135.444277642,0.0788217147890667,-0.0788217147890667
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2019,116.652538572977,116.652538572977,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2019,269.669876703865,269.669876703865,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2019,232.880093706314,232.880093706314,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2019,116.007584366611,116.007584366611,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2019,28.1348186724831,28.1348186724831,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2019,194.862550026393,194.862550026393,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2020,112.828408061615,117.349862153029,-0.0400737205203239,0.0400737205203239
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2020,273.999542004372,284.090221089751,-0.036827357489591,0.036827357489591
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2020,233.994409119943,233.699754733571,-0.00125923686587421,-0.00125923686587421
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2020,113.707717892539,117.195936547772,0.0306770615036802,0.0306770615036802
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2020,26.561281358103,28.1348318376317,0.0592422653980391,0.0592422653980391
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2020,212.205380844922,233.327437831791,0.0995359161147029,0.0995359161147029
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2021,109.004277550252,117.40498532323,-0.0770676891015124,0.0770676891015124
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2021,278.329207304878,291.730593278416,-0.048149405889904,0.048149405889904
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2021,235.108724533572,239.46505596635,0.0185290079788436,0.0185290079788436
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2021,111.407851418467,117.201044712554,0.051999865542038,0.051999865542038
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2021,24.9877440437229,28.1348318376317,0.125945254937864,0.125945254937864
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2021,229.548211663452,244.972385649057,0.0671936142470108,0.0671936142470108
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2022,105.18014703889,117.432215349573,-0.116486510578394,0.116486510578394
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2022,282.658872605384,295.722889593858,-0.0462183156256766,0.0462183156256766
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2022,236.2230399472,240.907456741497,0.0198304822228359,0.0198304822228359
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2022,109.107984944395,117.205120568407,0.0742121268955595,0.0742121268955595
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2022,23.4142067293429,28.1348318376317,0.201613710977144,0.201613710977144
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2022,246.891042481981,267.563484818902,0.0837310342615216,0.0837310342615216
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2023,101.356016527528,117.465736166744,-0.158941917718723,0.158941917718723
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2023,286.988537905891,295.750394127868,-0.0305303350646354,0.0305303350646354
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2023,237.337355360829,241.742271002819,0.0185597232904737,0.0185597232904737
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2023,106.808118470323,117.232499699187,0.0975991467517631,0.0975991467517631
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2023,21.8406694149628,28.1348318376317,0.288185416988952,0.288185416988952
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2023,264.23387330051,274.82944709266,0.0400992259614654,0.0400992259614654
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2024,97.5318860161664,117.494100415571,-0.204673724817505,0.204673724817505
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2024,291.318203206397,308.121122435207,-0.0576789196276396,0.0576789196276396
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2024,238.451670774457,241.764149020239,0.0138916126484785,0.0138916126484785
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2024,104.50825199625,118.737634755145,0.136155590463853,0.136155590463853
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2024,20.2671321005828,28.1418291402856,0.388545207117703,0.388545207117703
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2024,281.576704119039,276.987262576478,-0.0162990811222123,-0.0162990811222123
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Freight,Equity,2019,0.00261929989298449,0.00261929989298449,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Mix,Equity,2019,1.56702260029207e-4,1.56702260029207e-4,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Passenger,Equity,2019,1.48377473791014,1.48377473791014,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Grinding plant,Equity,2019,76013.6276005132,76013.6276005132,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Integrated facility,Equity,2019,385793.649180489,385793.649180489,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,A,Equity,2019,0.00693077457291529,0.00693077457291529,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,B,Equity,2019,0.0134239016500292,0.0134239016500292,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,C,Equity,2019,0.0112555462354443,0.0112555462354443,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,D,Equity,2019,0.048247626144794,0.048247626144794,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,E,Equity,2019,0.0174326796758195,0.0174326796758195,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,F,Equity,2019,0.00814902092015128,0.00814902092015128,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,G,Equity,2019,9.32251686900799e-4,9.32251686900799e-4,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Ac-Electric Arc Furnace,Equity,2019,21852.2309114909,21852.2309114909,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Blast Furnace,Equity,2019,82671.8609838684,82671.8609838684,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Dc-Electric Arc Furnace,Equity,2019,3655.89124800824,3655.89124800824,0,0
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Freight,Equity,2020,0.00255140932679892,0.00261929989298449,0.0266090452333454,0.0266090452333454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Mix,Equity,2020,1.52640638378155e-4,1.56702260029207e-4,0.0266090452333454,0.0266090452333454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Passenger,Equity,2020,1.44531625237422,1.48377473791014,0.0266090452333455,0.0266090452333455
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Grinding plant,Equity,2020,76073.485811365,76013.6276005132,-7.86847220334152e-4,-7.86847220334152e-4
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Integrated facility,Equity,2020,386097.448884922,385793.649180489,-7.86847220333942e-4,-7.86847220333942e-4
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,A,Equity,2020,0.00672624714538542,0.00693077457291529,0.0304073613575419,0.0304073613575419
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,B,Equity,2020,0.0130277617896125,0.0134239016500292,0.030407361357542,0.030407361357542
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,C,Equity,2020,0.0109233946277474,0.0112555462354443,0.0304073613575419,0.0304073613575419
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,D,Equity,2020,0.0468238368185071,0.048247626144794,0.030407361357542,0.030407361357542
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,E,Equity,2020,0.0169182406197606,0.0174326796758195,0.0304073613575421,0.0304073613575421
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,F,Equity,2020,0.00790854299547618,0.00814902092015128,0.0304073613575419,0.0304073613575419
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,G,Equity,2020,9.0474090331864e-4,9.32251686900799e-4,0.0304073613575419,0.0304073613575419
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Ac-Electric Arc Furnace,Equity,2020,21528.7415965534,21852.2309114909,0.0150259277109498,0.0150259277109498
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Blast Furnace,Equity,2020,81448.0287910546,82671.8609838684,0.0150259277109497,0.0150259277109497
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Dc-Electric Arc Furnace,Equity,2020,3601.77129292931,3655.89124800824,0.0150259277109497,0.0150259277109497
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Freight,Equity,2021,0.00248351875785827,0.00261929989298449,0.0546728848721559,0.0546728848721559
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Mix,Equity,2021,1.48579016562279e-4,1.56702260029207e-4,0.0546728848721559,0.0546728848721559
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Passenger,Equity,2021,1.40685776527762,1.48377473791014,0.0546728848721561,0.0546728848721561
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Grinding plant,Equity,2021,76133.3440222167,76013.6276005132,-0.00157245715712474,-0.00157245715712474
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Integrated facility,Equity,2021,386401.248589355,385793.649180489,-0.00157245715712455,-0.00157245715712455
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,A,Equity,2021,0.0064101542600823996,0.00693077457291529,0.0812180630464583,0.0812180630464583
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,B,Equity,2021,0.0124155358746096,0.0134239016500292,0.0812180630464586,0.0812180630464586
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,C,Equity,2021,0.010410061226438,0.0112555462354443,0.0812180630464583,0.0812180630464583
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,D,Equity,2021,0.0446234000279747,0.048247626144794,0.0812180630464585,0.0812180630464585
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,E,Equity,2021,0.0161231857583852,0.0174326796758195,0.0812180630464585,0.0812180630464585
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,F,Equity,2021,0.00753688936456579,0.00814902092015128,0.0812180630464583,0.0812180630464583
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,G,Equity,2021,8.62223559486299e-4,9.32251686900799e-4,0.0812180630464584,0.0812180630464584
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Ac-Electric Arc Furnace,Equity,2021,21205.2522816159,21852.2309114909,0.0305103009991521,0.0305103009991521
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Blast Furnace,Equity,2021,80224.1965982409,82671.8609838684,0.0305103009991519,0.0305103009991519
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Dc-Electric Arc Furnace,Equity,2021,3547.65133785038,3655.89124800824,0.0305103009991519,0.0305103009991519
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Freight,Equity,2022,0.00241562819167269,0.00261929989298449,0.0843141763347133,0.0843141763347133
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Mix,Equity,2022,1.44517394911228e-4,1.56702260029207e-4,0.0843141763347133,0.0843141763347133
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Passenger,Equity,2022,1.3683992797417,1.48377473791014,0.0843141763347134,0.0843141763347134
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Grinding plant,Equity,2022,76193.2022330685,76013.6276005132,-0.00235683272644269,-0.00235683272644269
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Integrated facility,Equity,2022,386705.048293788,385793.649180489,-0.00235683272644249,-0.00235683272644249
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,A,Equity,2022,0.00617949505649882,0.00693077457291529,0.121576198305454,0.121576198305454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,B,Equity,2022,0.0119687825671683,0.0134239016500292,0.121576198305454,0.121576198305454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,C,Equity,2022,0.0100354717338419,0.0112555462354443,0.121576198305454,0.121576198305454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,D,Equity,2022,0.0430176979662099,0.048247626144794,0.121576198305454,0.121576198305454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,E,Equity,2022,0.0155430185681168,0.0174326796758195,0.121576198305454,0.121576198305454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,F,Equity,2022,0.00726568639069135,0.00814902092015128,0.121576198305454,0.121576198305454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,G,Equity,2022,8.3119781634926e-4,9.32251686900799e-4,0.121576198305454,0.121576198305454
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Ac-Electric Arc Furnace,Equity,2022,20881.7629666783,21852.2309114909,0.0464744258595978,0.0464744258595978
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Blast Furnace,Equity,2022,79000.3644054272,82671.8609838684,0.0464744258595976,0.0464744258595976
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Dc-Electric Arc Furnace,Equity,2022,3493.53138277145,3655.89124800824,0.0464744258595978,0.0464744258595978
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Freight,Equity,2023,0.00234773762548712,0.00261929989298449,0.115669768439743,0.115669768439743
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Mix,Equity,2023,1.40455773260177e-4,1.56702260029207e-4,0.115669768439743,0.115669768439743
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Passenger,Equity,2023,1.32994079420579,1.48377473791014,0.115669768439743,0.115669768439743
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Grinding plant,Equity,2023,76253.0603680264,76013.6276005132,-0.0031399758430367,-0.0031399758430367
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Integrated facility,Equity,2023,387008.847613035,385793.649180489,-0.00313997584303668,-0.00313997584303668
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,A,Equity,2023,0,0.00693077457291529,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,B,Equity,2023,0,0.0134239016500292,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,C,Equity,2023,0,0.0112555462354443,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,D,Equity,2023,0,0.048247626144794,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,E,Equity,2023,0,0.0174326796758195,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,F,Equity,2023,0,0.00814902092015128,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,G,Equity,2023,0,9.32251686900799e-4,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Ac-Electric Arc Furnace,Equity,2023,20558.2736517408,21852.2309114909,0.0629409493068277,0.0629409493068277
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Blast Furnace,Equity,2023,77776.5322126134,82671.8609838684,0.0629409493068276,0.0629409493068276
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Dc-Electric Arc Furnace,Equity,2023,3439.41142769252,3655.89124800824,0.0629409493068278,0.0629409493068278
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Freight,Equity,2024,0.00227984705654647,0.00261929989298449,0.148892810797679,0.148892810797679
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Mix,Equity,2024,1.363941514443e-4,1.56702260029207e-4,0.148892810797679,0.148892810797679
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Aviation,Passenger,Equity,2024,1.29148230710918,1.48377473791014,0.148892810797679,0.148892810797679
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Grinding plant,Equity,2024,76312.9185788782,76013.6276005132,-0.00392189139058641,-0.00392189139058641
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Cement,Integrated facility,Equity,2024,387312.647317469,385793.649180489,-0.00392189139058619,-0.00392189139058619
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,A,Equity,2024,0,0.00693077457291529,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,B,Equity,2024,0,0.0134239016500292,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,C,Equity,2024,0,0.0112555462354443,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,D,Equity,2024,0,0.048247626144794,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,E,Equity,2024,0,0.0174326796758195,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,F,Equity,2024,0,0.00814902092015128,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Shipping,G,Equity,2024,0,9.32251686900799e-4,-1,-1
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Ac-Electric Arc Furnace,Equity,2024,20234.7843368033,21852.2309114909,0.0799339665679464,0.0799339665679464
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Blast Furnace,Equity,2024,76552.7000197997,82671.8609838684,0.0799339665679467,0.0799339665679467
Investor 1,Portfolio 1,SBTI,PortfolioWeight,Global,Steel,Dc-Electric Arc Furnace,Equity,2024,3385.29147261359,3655.89124800824,0.0799339665679467,0.0799339665679467
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Electric,Equity,2019,706.930655015292,706.930655015292,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2019,1470.74387501699,1470.74387501699,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,ICE,Equity,2019,63876.8781656962,63876.8781656962,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Coal,Coal,Equity,2019,831157.738686399,831157.738686399,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2019,427129.4446427,427129.4446427,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2019,476404.701063946,476404.701063946,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Electric,Equity,2020,2363.29257982044,1355.86663591703,-0.426280669818695,-0.426280669818695
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2020,3841.13514893594,1712.8214284564,-0.554084570825142,-0.554084570825142
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,ICE,Equity,2020,54865.1808356107,63715.2075614053,-0.161304976872514,0.161304976872514
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Coal,Coal,Equity,2020,804941.270652843,838460.39337035,-0.0416416997606804,0.0416416997606804
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2020,438301.30555348,440684.0368689,-0.00543628614660548,0.00543628614660548
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2020,473884.757622059,494559.984841843,-0.0436292302869822,0.0436292302869822
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Electric,Equity,2021,2563.93494183082,2176.22822173463,-0.151215506201316,-0.151215506201316
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2021,5634.45453947864,1802.53229252238,-0.680087525794613,-0.680087525794613
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,ICE,Equity,2021,54549.266321737,63830.7125093029,-0.170147956396387,0.170147956396387
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Coal,Coal,Equity,2021,778724.802619287,845763.047878182,-0.0860872095423284,0.0860872095423284
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2021,449473.166464261,437661.303385574,0.026279350937908,-0.026279350937908
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2021,471364.814180172,501732.133561351,-0.064424238864743,0.064424238864743
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Electric,Equity,2022,2764.5773038412,2786.98301501009,0.00810457032174961,0.00810457032174961
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2022,7427.77393002134,1927.68323691002,-0.740476318332901,-0.740476318332901
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,ICE,Equity,2022,54233.3518078632,63865.5472254724,-0.177606492988556,0.177606492988556
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Coal,Coal,Equity,2022,752508.334585731,853065.702564031,-0.133629573729118,0.133629573729118
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2022,460645.027375042,436260.499684905,0.0529356147163697,-0.0529356147163697
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2022,468844.870738285,491872.621836683,-0.0491159283925545,0.0491159283925545
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Electric,Equity,2023,2965.21966585158,3228.54471048051,0.088804565699284,0.088804565699284
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2023,9221.09332056402,2160.86136339392,-0.765661046009048,-0.765661046009048
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,ICE,Equity,2023,53917.4372939895,63521.3527065554,-0.178122624044604,0.178122624044604
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Coal,Coal,Equity,2023,726291.866552175,860368.356705784,-0.184604146525957,0.184604146525957
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2023,471816.888285822,427744.315359862,0.0934103335853065,-0.0934103335853065
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2023,466324.927296398,482180.337599134,-0.0340007779439572,0.0340007779439572
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Electric,Equity,2024,3165.86202786196,3496.20789648592,0.104346262002785,0.104346262002785
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2024,11014.4127111067,2365.48925523,-0.785236914824819,-0.785236914824819
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Automotive,ICE,Equity,2024,53601.5227801158,63816.4057011673,-0.190570759770294,0.190570759770294
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Coal,Coal,Equity,2024,700075.398518619,867671.011366376,-0.239396518149894,0.239396518149894
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2024,482988.749196603,423019.071998479,0.124163714574876,-0.124163714574876
Investor 1,Portfolio 1,SDS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2024,463804.983854511,478135.444277642,-0.0308975990383629,0.0308975990383629
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2019,116.652538572977,116.652538572977,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2019,269.669876703865,269.669876703865,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2019,232.880093706314,232.880093706314,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2019,116.007584366611,116.007584366611,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2019,28.1348186724831,28.1348186724831,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2019,194.862550026393,194.862550026393,0,0
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2020,110.428016993422,117.349862153029,-0.0626819655741775,0.0626819655741775
